Date	montant de ventes
2020-09-30	1674.22
2020-09-30	2664.66
2020-09-30	8756.23
2020-09-30	10783.33
2020-09-30	8852.51
2020-09-30	3007.93
2020-09-30	5300.64
2020-09-30	2771.56
2020-09-30	3985.13
2020-10-01	1262.83
2020-10-01	5301.43
2020-10-01	1670.1
2020-10-01	11803.65
2020-10-01	10346.38
2020-10-02	4760.06
2020-10-02	1561.83
2020-10-02	10759.97
2020-10-02	7823.6
2020-10-03	9654.53
2020-10-03	7826.3
2020-10-03	8968.62
2020-10-03	1183.7
2020-10-03	8857.9
2020-10-03	3217.16
2020-10-03	3732.38
2020-10-03	2166.48
2020-10-03	1203.97
2020-10-04	1479.62
2020-10-04	11379.57
2020-10-04	3644.08
2020-10-06	8383.18
2020-10-06	3845.81
2020-10-06	10349.94
2020-10-06	339.68
2020-10-06	3052.9
2020-10-07	2062.62
2020-10-07	2692.08
2020-10-07	6233.19
2020-10-07	4720.03
2020-10-07	3215.99
2020-10-07	1582.47
2020-10-07	3387.99
2020-10-07	7620.56
2020-10-08	6467.95
2020-10-08	3580.06
2020-10-08	2218.93
2020-10-08	3601.64
2020-10-08	11792.21
2020-10-09	11969.96
2020-10-09	3276.3
2020-10-09	6389.94
2020-10-09	11380.07
2020-10-09	6050.64
2020-10-09	7608.56
2020-10-09	7696.69
2020-10-09	718.32
2020-10-10	3444.37
2020-10-10	11323.01
2020-10-10	5468.27
2020-10-10	4906.98
2020-10-10	4900.62
2020-10-10	344.99
2020-10-10	2557.14
2020-10-10	188.86
2020-10-10	4882.3
2020-10-10	10830.88
2020-10-11	9782.31
2020-10-11	7626.04
2020-10-11	666.85
2020-10-11	72.2
2020-10-11	3644.37
2020-10-11	8580.02
2020-10-11	9662.56
2020-10-12	7990.5
2020-10-12	1504.29
2020-10-13	1248.56
2020-10-13	10215.0
2020-10-13	9624.96
2020-10-13	9440.65
2020-10-13	7347.99
2020-10-13	1926.69
2020-10-13	9999.8
2020-10-13	7855.66
2020-10-13	2907.48
2020-10-14	11952.16
2020-10-14	5848.52
2020-10-14	10783.7
2020-10-14	9620.87
2020-10-14	9504.06
2020-10-15	4198.75
2020-10-15	2878.97
2020-10-16	613.09
2020-10-16	6182.77
2020-10-16	3129.98
2020-10-16	448.26
2020-10-16	7109.11
2020-10-16	6722.84
2020-10-16	6311.15
2020-10-16	5015.92
2020-10-16	6580.19
2020-10-17	3815.63
2020-10-17	2268.14
2020-10-17	2145.56
2020-10-17	3954.39
2020-10-17	2603.19
2020-10-17	1466.2
2020-10-18	4717.73
2020-10-18	4554.09
2020-10-19	8143.62
2020-10-19	1639.19
2020-10-19	6056.81
2020-10-19	2584.79
2020-10-19	6574.36
2020-10-19	7923.4
2020-10-20	2431.15
2020-10-20	8256.46
2020-10-20	5836.42
2020-10-21	1869.84
2020-10-21	1798.39
2020-10-22	8429.8
2020-10-22	6722.19
2020-10-22	5354.95
2020-10-22	2277.95
2020-10-22	1593.16
2020-10-22	4917.9
2020-10-22	3167.21
2020-10-22	8445.11
2020-10-23	7430.59
2020-10-23	2880.62
2020-10-23	1716.78
2020-10-23	6988.84
2020-10-23	5694.8
2020-10-24	2946.42
2020-10-24	11281.69
2020-10-24	2849.78
2020-10-24	49.08
2020-10-24	936.24
2020-10-24	9250.28
2020-10-24	1854.17
2020-10-25	11629.78
2020-10-25	4467.29
2020-10-25	6590.27
2020-10-25	11200.62
2020-10-25	92.03
2020-10-25	10717.29
2020-10-25	4525.47
2020-10-25	4772.6
2020-10-25	10585.07
2020-10-26	7323.07
2020-10-26	2094.88
2020-10-26	4058.91
2020-10-26	3081.25
2020-10-26	993.34
2020-10-26	2655.32
2020-10-26	9764.05
2020-10-27	11750.5
2020-10-27	10946.53
2020-10-27	10453.81
2020-10-27	5144.66
2020-10-27	11690.17
2020-10-27	3012.33
2020-10-27	10781.26
2020-10-27	9534.43
2020-10-27	1726.03
2020-10-28	2007.47
2020-10-28	1036.34
2020-10-28	1923.86
2020-10-28	9643.51
2020-10-29	1799.12
2020-10-29	11445.27
2020-10-29	10431.38
2020-10-29	11956.2
2020-10-29	5429.46
2020-10-29	11762.46
2020-10-29	9309.42
2020-10-29	2244.74
2020-10-30	5629.89
2020-10-30	400.93
2020-10-30	10125.89
2020-10-30	5309.05
2020-10-30	6497.72
2020-10-30	1073.24
2020-10-30	6803.66
2020-10-30	1771.34
2020-10-30	10626.21
2020-10-30	1008.61
2020-10-31	10835.95
2020-10-31	9109.38
2020-10-31	9594.61
2020-10-31	1740.01
2020-10-31	262.58
2020-10-31	5340.63
2020-10-31	1994.09
2020-11-01	6854.1
2020-11-01	11152.04
2020-11-01	6672.22
2020-11-01	11837.43
2020-11-01	2580.69
2020-11-01	5933.46
2020-11-02	7393.68
2020-11-02	7587.99
2020-11-02	1486.54
2020-11-02	4332.12
2020-11-02	3859.12
2020-11-04	863.33
2020-11-05	77.2
2020-11-05	11277.66
2020-11-05	9758.49
2020-11-05	5123.34
2020-11-06	10513.46
2020-11-06	3753.35
2020-11-07	8894.84
2020-11-08	3363.85
2020-11-08	4591.44
2020-11-08	390.93
2020-11-08	11393.06
2020-11-09	2371.07
2020-11-09	1696.79
2020-11-10	8295.51
2020-11-10	3640.16
2020-11-10	2777.19
2020-11-10	2383.53
2020-11-10	7852.48
2020-11-10	8948.88
2020-11-10	6148.74
2020-11-10	2195.55
2020-11-10	10675.28
2020-11-10	10690.17
2020-11-11	2403.52
2020-11-11	5727.31
2020-11-11	2185.6
2020-11-11	7777.58
2020-11-11	813.84
2020-11-11	8869.05
2020-11-11	4862.64
2020-11-11	4856.84
2020-11-11	6343.39
2020-11-11	8775.13
2020-11-12	5294.47
2020-11-12	5993.53
2020-11-12	5083.41
2020-11-12	4835.83
2020-11-12	268.02
2020-11-12	3881.41
2020-11-12	6822.89
2020-11-12	3710.78
2020-11-12	2936.0
2020-11-12	3747.55
2020-11-13	10073.41
2020-11-13	11858.6
2020-11-13	3433.53
2020-11-13	703.25
2020-11-13	10351.3
2020-11-13	10370.71
2020-11-14	6846.47
2020-11-14	4596.58
2020-11-14	1058.04
2020-11-14	6158.52
2020-11-14	2029.75
2020-11-15	3717.53
2020-11-15	2264.01
2020-11-15	11895.08
2020-11-15	471.7
2020-11-15	6788.71
2020-11-15	9940.47
2020-11-15	2462.92
2020-11-15	11099.57
2020-11-15	8223.27
2020-11-15	8297.48
2020-11-16	5185.41
2020-11-16	8115.38
2020-11-16	6270.38
2020-11-16	3264.25
2020-11-16	9630.25
2020-11-16	10145.86
2020-11-16	5691.08
2020-11-17	4079.04
2020-11-18	7948.87
2020-11-18	6934.9
2020-11-18	2121.03
2020-11-18	8390.28
2020-11-18	6277.87
2020-11-18	1788.05
2020-11-18	4014.24
2020-11-19	4531.78
2020-11-19	7735.91
2020-11-21	1505.9
2020-11-21	1170.68
2020-11-21	7441.72
2020-11-22	9440.54
2020-11-22	8887.0
2020-11-22	2547.3
2020-11-22	159.13
2020-11-23	5083.1
2020-11-23	5044.85
2020-11-23	1476.69
2020-11-23	5659.24
2020-11-23	1240.66
2020-11-23	5100.76
2020-11-23	7927.29
2020-11-24	11036.02
2020-11-24	6130.2
2020-11-24	4275.44
2020-11-24	7940.28
2020-11-24	9228.4
2020-11-24	174.18
2020-11-24	795.4
2020-11-25	2638.78
2020-11-25	8936.7
2020-11-25	1461.81
2020-11-25	6440.32
2020-11-25	876.16
2020-11-25	11364.1
2020-11-25	7067.98
2020-11-25	7180.26
2020-11-25	10385.6
2020-11-26	11946.04
2020-11-26	3708.69
2020-11-26	1685.72
2020-11-26	11394.57
2020-11-26	8943.62
2020-11-26	8908.5
2020-11-26	4331.23
2020-11-27	1667.09
2020-11-27	11949.8
2020-11-27	11178.81
2020-11-27	4412.51
2020-11-27	7732.2
2020-11-27	3244.56
2020-11-28	7461.81
2020-11-28	9867.85
2020-11-28	481.74
2020-11-28	7901.12
2020-11-28	5428.39
2020-11-28	1199.84
2020-11-28	11966.61
2020-11-28	9495.64
2020-11-28	8895.65
2020-11-28	4896.47
2020-11-29	7682.73
2020-11-29	574.0
2020-11-30	9733.78
2020-11-30	6096.91
2020-11-30	8017.5
2020-11-30	580.75
2020-11-30	3757.29
2020-11-30	10952.16
2020-12-01	1856.23
2020-12-01	3130.54
2020-12-01	2989.14
2020-12-01	2256.86
2020-12-01	7222.31
2020-12-01	14.34
2020-12-01	1900.6
2020-12-01	1030.02
2020-12-01	8687.72
2020-12-02	3075.31
2020-12-02	4301.02
2020-12-02	6257.55
2020-12-02	2628.49
2020-12-02	9293.56
2020-12-03	3817.38
2020-12-03	298.48
2020-12-04	5941.36
2020-12-05	3756.99
2020-12-05	1726.37
2020-12-05	5037.47
2020-12-05	8216.53
2020-12-05	3462.08
2020-12-05	240.78
2020-12-05	385.19
2020-12-06	1163.96
2020-12-06	5120.88
2020-12-06	6154.12
2020-12-06	10688.6
2020-12-06	8758.96
2020-12-06	9831.76
2020-12-06	7205.12
2020-12-07	10863.67
2020-12-07	5259.83
2020-12-08	9420.41
2020-12-08	5997.35
2020-12-08	11158.19
2020-12-08	11097.69
2020-12-09	9334.99
2020-12-09	5156.02
2020-12-09	8850.86
2020-12-09	2036.04
2020-12-09	7442.3
2020-12-09	7976.79
2020-12-09	4623.18
2020-12-09	8815.61
2020-12-09	2228.67
2020-12-10	1522.1
2020-12-10	9700.32
2020-12-10	11552.65
2020-12-10	9644.16
2020-12-10	4098.6
2020-12-10	10883.71
2020-12-10	11489.48
2020-12-10	3854.65
2020-12-10	1691.9
2020-12-11	10218.76
2020-12-11	11621.53
2020-12-11	6815.54
2020-12-11	4368.61
2020-12-11	3814.99
2020-12-11	7778.9
2020-12-11	8045.13
2020-12-12	3922.82
2020-12-12	5728.32
2020-12-12	4754.83
2020-12-12	9058.15
2020-12-12	2372.88
2020-12-12	3035.41
2020-12-12	8311.17
2020-12-12	9992.3
2020-12-12	4243.65
2020-12-13	4970.01
2020-12-13	2561.69
2020-12-13	2698.67
2020-12-13	6320.89
2020-12-13	7733.52
2020-12-13	4648.36
2020-12-14	6536.52
2020-12-14	9811.28
2020-12-14	5216.6
2020-12-14	695.84
2020-12-14	1931.14
2020-12-15	1285.06
2020-12-15	11349.3
2020-12-15	2370.06
2020-12-15	9161.93
2020-12-15	6177.27
2020-12-15	11659.95
2020-12-16	7942.85
2020-12-17	7578.42
2020-12-17	95.84
2020-12-17	3859.1
2020-12-17	3733.23
2020-12-17	10248.95
2020-12-17	11661.85
2020-12-17	5767.54
2020-12-17	3145.32
2020-12-17	2483.91
2020-12-18	10470.74
2020-12-18	3903.52
2020-12-20	6670.84
2020-12-20	1854.28
2020-12-20	11287.93
2020-12-20	4061.56
2020-12-20	600.63
2020-12-20	4353.96
2020-12-20	6564.14
2020-12-20	4129.66
2020-12-20	10331.36
2020-12-20	861.02
2020-12-21	3599.86
2020-12-21	6893.39
2020-12-21	5684.35
2020-12-21	10832.55
2020-12-21	549.75
2020-12-21	857.5
2020-12-22	3131.89
2020-12-22	5365.94
2020-12-22	6911.29
2020-12-22	11132.4
2020-12-22	3123.12
2020-12-22	5335.5
2020-12-22	2227.19
2020-12-22	5851.15
2020-12-23	10314.4
2020-12-23	3054.74
2020-12-23	2741.25
2020-12-24	2192.02
2020-12-24	5982.17
2020-12-24	11620.88
2020-12-24	5153.82
2020-12-24	788.92
2020-12-24	11698.39
2020-12-24	5037.59
2020-12-25	3117.86
2020-12-25	1848.83
2020-12-25	11128.92
2020-12-25	6809.59
2020-12-25	3606.1
2020-12-25	1714.7
2020-12-25	2267.02
2020-12-25	10577.16
2020-12-25	3919.96
2020-12-25	8957.46
2020-12-26	2918.22
2020-12-26	450.65
2020-12-26	5556.74
2020-12-27	6726.39
2020-12-27	11313.22
2020-12-27	8331.66
2020-12-27	1936.96
2020-12-27	1843.75
2020-12-28	5072.33
2020-12-28	10791.35
2020-12-28	3566.72
2020-12-28	10401.74
2020-12-28	4320.03
2020-12-28	11084.39
2020-12-28	4910.3
2020-12-28	225.92
2020-12-29	4031.67
2020-12-30	8338.49
2020-12-30	1641.79
2020-12-30	3554.3
2020-12-30	11026.54
2020-12-30	7718.27
2020-12-30	7866.81
2020-12-30	8218.35
2020-12-31	4960.34
2021-01-01	6483.4
2021-01-01	11982.68
2021-01-01	1080.49
2021-01-01	815.84
2021-01-01	512.33
2021-01-01	3278.84
2021-01-01	8195.28
2021-01-01	962.28
2021-01-01	4275.26
2021-01-01	5842.03
2021-01-02	275.24
2021-01-02	2535.85
2021-01-02	10426.8
2021-01-02	11038.78
2021-01-02	8696.89
2021-01-02	8538.69
2021-01-03	9329.25
2021-01-03	11900.72
2021-01-03	5821.99
2021-01-03	1016.17
2021-01-03	5896.05
2021-01-03	5376.02
2021-01-03	11560.18
2021-01-03	5274.55
2021-01-03	7561.94
2021-01-04	3196.62
2021-01-04	819.4
2021-01-04	7087.21
2021-01-04	778.19
2021-01-04	10857.0
2021-01-04	9623.73
2021-01-04	11816.27
2021-01-04	10314.5
2021-01-04	3139.47
2021-01-05	7312.12
2021-01-05	2845.64
2021-01-05	7358.09
2021-01-06	11685.85
2021-01-06	1797.07
2021-01-07	3250.17
2021-01-07	871.84
2021-01-08	2759.51
2021-01-08	1410.72
2021-01-08	4016.73
2021-01-08	11814.71
2021-01-08	9315.16
2021-01-08	5354.97
2021-01-09	5490.27
2021-01-09	601.21
2021-01-09	3359.28
2021-01-09	1320.45
2021-01-10	11674.43
2021-01-10	10369.22
2021-01-10	5205.84
2021-01-10	1793.48
2021-01-10	6612.3
2021-01-10	5936.04
2021-01-10	5060.74
2021-01-10	6514.61
2021-01-10	9181.9
2021-01-10	1064.62
2021-01-11	9159.07
2021-01-11	2871.3
2021-01-11	40.43
2021-01-11	3110.95
2021-01-12	11559.14
2021-01-12	7127.67
2021-01-13	2549.7
2021-01-13	5328.64
2021-01-13	3229.72
2021-01-13	5678.99
2021-01-14	9537.82
2021-01-15	6069.3
2021-01-15	3301.79
2021-01-15	5237.95
2021-01-16	4996.67
2021-01-16	5850.16
2021-01-16	3388.03
2021-01-16	5931.35
2021-01-16	6347.15
2021-01-16	3294.05
2021-01-16	6043.23
2021-01-16	5353.44
2021-01-16	11070.33
2021-01-17	2800.98
2021-01-18	10542.91
2021-01-18	1136.09
2021-01-18	10268.7
2021-01-19	6789.59
2021-01-19	4124.19
2021-01-19	10172.7
2021-01-20	3499.09
2021-01-20	6049.31
2021-01-20	5958.2
2021-01-20	8175.39
2021-01-20	4691.18
2021-01-20	7767.87
2021-01-20	2335.89
2021-01-21	1183.45
2021-01-21	111.76
2021-01-21	5211.04
2021-01-22	6674.66
2021-01-22	8275.13
2021-01-22	786.45
2021-01-22	7321.42
2021-01-22	5304.44
2021-01-22	8538.84
2021-01-22	10361.12
2021-01-22	9191.86
2021-01-22	6966.87
2021-01-22	5429.49
2021-01-23	3904.99
2021-01-23	3448.93
2021-01-23	10671.87
2021-01-23	2346.31
2021-01-23	7969.91
2021-01-23	1632.1
2021-01-23	3930.31
2021-01-23	2048.6
2021-01-23	32.4
2021-01-23	3539.04
2021-01-24	814.79
2021-01-24	1395.84
2021-01-24	6924.76
2021-01-25	4073.75
2021-01-25	8910.12
2021-01-25	10404.87
2021-01-25	3310.73
2021-01-25	8515.43
2021-01-25	4030.56
2021-01-25	7781.46
2021-01-25	1094.81
2021-01-25	9480.76
2021-01-25	5173.25
2021-01-26	6371.33
2021-01-26	3518.92
2021-01-26	9192.36
2021-01-26	749.34
2021-01-26	5322.18
2021-01-26	7083.17
2021-01-26	5879.17
2021-01-26	3947.32
2021-01-26	7928.74
2021-01-26	1816.58
2021-01-27	10647.63
2021-01-27	9018.0
2021-01-28	6869.21
2021-01-28	8540.01
2021-01-30	4360.79
2021-01-30	11259.14
2021-01-30	9374.15
2021-01-30	2333.49
2021-01-30	10420.05
2021-01-30	6447.8
2021-01-30	11484.15
2021-01-30	5474.64
2021-01-30	11856.49
2021-01-30	7348.73
2021-01-31	11693.29
2021-01-31	11106.74
2021-02-01	5074.94
2021-02-01	9035.43
2021-02-01	8064.02
2021-02-01	10305.53
2021-02-01	3733.09
2021-02-02	1799.41
2021-02-02	820.03
2021-02-03	882.62
2021-02-03	6617.79
2021-02-03	2705.82
2021-02-03	8137.3
2021-02-03	11240.47
2021-02-03	4715.27
2021-02-03	799.35
2021-02-04	1093.39
2021-02-04	904.47
2021-02-04	2093.42
2021-02-04	858.12
2021-02-04	5614.1
2021-02-04	3447.92
2021-02-04	1008.6
2021-02-04	2517.8
2021-02-04	9814.91
2021-02-04	4989.23
2021-02-05	9009.27
2021-02-06	2895.93
2021-02-06	9811.84
2021-02-06	9228.61
2021-02-06	5819.5
2021-02-06	7027.0
2021-02-06	9423.79
2021-02-06	5761.08
2021-02-06	5740.39
2021-02-06	3012.33
2021-02-07	223.54
2021-02-07	3812.4
2021-02-08	1298.56
2021-02-08	10302.96
2021-02-08	7984.32
2021-02-08	11297.12
2021-02-08	11730.36
2021-02-08	11279.43
2021-02-09	10268.66
2021-02-09	4858.14
2021-02-09	1209.04
2021-02-11	1652.42
2021-02-11	8703.27
2021-02-11	6739.48
2021-02-11	7161.96
2021-02-11	8585.02
2021-02-12	6313.87
2021-02-12	4636.91
2021-02-12	2498.66
2021-02-12	11562.14
2021-02-12	2994.26
2021-02-12	8355.42
2021-02-13	11723.76
2021-02-13	3921.47
2021-02-13	697.33
2021-02-13	9455.25
2021-02-13	1371.01
2021-02-13	512.96
2021-02-13	10132.28
2021-02-13	4301.7
2021-02-14	3744.75
2021-02-15	2998.89
2021-02-15	2910.02
2021-02-15	1907.94
2021-02-15	7145.61
2021-02-15	526.98
2021-02-15	377.87
2021-02-15	5013.87
2021-02-15	9317.39
2021-02-15	7699.98
2021-02-15	2843.41
2021-02-17	4696.17
2021-02-17	8652.93
2021-02-17	9265.8
2021-02-17	1915.8
2021-02-18	11811.78
2021-02-18	9721.34
2021-02-18	8920.39
2021-02-18	8073.09
2021-02-20	1784.62
2021-02-20	7580.85
2021-02-20	2669.58
2021-02-20	3104.65
2021-02-20	3135.37
2021-02-20	2736.77
2021-02-21	7608.54
2021-02-22	2660.17
2021-02-22	539.86
2021-02-22	1002.16
2021-02-22	721.01
2021-02-22	11128.44
2021-02-22	7505.05
2021-02-22	8.57
2021-02-23	9114.23
2021-02-23	3357.84
2021-02-23	1984.61
2021-02-24	1675.48
2021-02-24	7860.58
2021-02-24	10722.14
2021-02-25	2120.63
2021-02-25	2575.59
2021-02-25	8025.09
2021-02-26	10789.11
2021-02-26	11200.57
2021-02-26	11752.16
2021-02-26	7873.13
2021-02-26	8580.38
2021-02-26	4699.3
2021-02-26	1495.35
2021-02-26	7197.46
2021-02-27	2785.76
2021-02-27	9920.25
2021-02-28	4295.43
2021-02-28	5331.26
2021-02-28	7024.13
2021-02-28	8717.0
2021-02-28	8257.64
2021-02-28	2651.02
2021-02-28	10173.69
2021-03-01	889.84
2021-03-01	1752.48
2021-03-02	616.79
2021-03-02	10487.08
2021-03-02	6460.59
2021-03-02	1518.16
2021-03-02	6894.27
2021-03-03	3355.3
2021-03-03	6940.14
2021-03-03	5954.67
2021-03-03	7963.39
2021-03-03	1287.47
2021-03-03	5894.58
2021-03-03	4231.35
2021-03-03	2127.9
2021-03-04	7716.63
2021-03-05	10435.11
2021-03-05	4587.95
2021-03-06	3081.08
2021-03-06	10348.5
2021-03-06	9426.27
2021-03-06	4904.53
2021-03-06	2195.67
2021-03-06	8117.75
2021-03-06	336.62
2021-03-06	3777.33
2021-03-06	1522.07
2021-03-06	7719.14
2021-03-07	6480.24
2021-03-07	1718.89
2021-03-07	10102.59
2021-03-07	3554.47
2021-03-07	6838.33
2021-03-07	1195.79
2021-03-08	4791.09
2021-03-08	377.49
2021-03-08	8688.18
2021-03-08	6408.33
2021-03-09	4410.29
2021-03-09	249.54
2021-03-09	252.88
2021-03-10	4753.86
2021-03-10	10604.89
2021-03-10	10799.19
2021-03-10	4382.79
2021-03-10	3223.67
2021-03-10	4414.84
2021-03-10	3876.85
2021-03-10	9441.73
2021-03-10	10808.94
2021-03-10	8979.59
2021-03-11	1766.6
2021-03-12	2268.3
2021-03-12	3690.61
2021-03-12	10365.46
2021-03-13	6889.18
2021-03-13	2268.14
2021-03-13	5508.55
2021-03-14	9721.62
2021-03-14	5443.96
2021-03-14	9144.05
2021-03-15	8411.64
2021-03-15	1130.85
2021-03-15	5981.66
2021-03-15	2525.66
2021-03-15	3787.85
2021-03-15	4004.03
2021-03-15	9619.49
2021-03-15	8481.89
2021-03-15	7485.36
2021-03-15	11398.47
2021-03-16	6945.25
2021-03-16	670.5
2021-03-16	11030.09
2021-03-16	1832.7
2021-03-18	10186.91
2021-03-18	5084.49
2021-03-18	11432.29
2021-03-18	8222.66
2021-03-18	6360.07
2021-03-18	7090.18
2021-03-20	984.23
2021-03-21	5562.59
2021-03-22	7030.62
2021-03-22	8427.92
2021-03-22	2943.22
2021-03-22	1925.19
2021-03-22	9645.76
2021-03-23	2561.4
2021-03-23	11713.97
2021-03-24	7269.33
2021-03-24	9276.1
2021-03-24	3585.36
2021-03-24	8530.46
2021-03-24	1440.02
2021-03-24	3736.38
2021-03-26	6074.19
2021-03-26	4691.76
2021-03-26	7096.78
2021-03-26	6200.51
2021-03-26	2541.26
2021-03-26	11297.99
2021-03-26	3323.58
2021-03-26	4781.23
2021-03-26	7775.44
2021-03-27	10287.79
2021-03-27	3106.13
2021-03-28	739.26
2021-03-28	8335.39
2021-03-28	1773.33
2021-03-28	5800.7
2021-03-28	11018.7
2021-03-28	2687.58
2021-03-28	8677.2
2021-03-28	931.19
2021-03-29	9899.4
2021-03-29	1476.72
2021-03-29	1475.28
2021-03-29	2203.82
2021-03-29	9469.58
2021-03-29	6243.91
2021-03-30	1214.34
2021-03-30	5182.24
2021-03-30	3176.48
2021-03-30	4603.81
2021-03-30	4090.46
2021-03-31	7208.04
2021-03-31	3609.71
2021-03-31	7332.71
2021-03-31	11612.95
2021-03-31	3673.58
2021-03-31	27.1
2021-03-31	11621.92
2021-03-31	726.55
2021-04-01	11719.21
2021-04-01	7924.62
2021-04-02	8560.84
2021-04-02	9951.28
2021-04-02	2395.82
2021-04-03	9451.51
2021-04-03	2190.09
2021-04-04	10168.69
2021-04-04	1429.26
2021-04-04	845.96
2021-04-04	4379.81
2021-04-04	4047.88
2021-04-04	8381.85
2021-04-04	9782.07
2021-04-04	3299.21
2021-04-04	779.59
2021-04-04	10926.64
2021-04-05	2928.92
2021-04-05	1508.78
2021-04-05	7859.32
2021-04-05	4246.23
2021-04-05	6404.17
2021-04-05	3685.28
2021-04-05	10590.41
2021-04-05	11490.73
2021-04-05	4776.29
2021-04-07	3319.7
2021-04-07	9776.54
2021-04-07	3561.92
2021-04-07	1376.45
2021-04-07	8486.22
2021-04-07	3669.1
2021-04-07	7532.37
2021-04-07	3990.27
2021-04-08	11907.68
2021-04-08	6248.66
2021-04-08	5805.9
2021-04-08	5473.09
2021-04-08	3321.66
2021-04-09	1624.48
2021-04-10	6944.32
2021-04-10	8379.84
2021-04-10	5651.69
2021-04-10	7411.01
2021-04-10	4357.61
2021-04-10	6454.76
2021-04-10	11870.91
2021-04-10	7152.47
2021-04-10	3564.69
2021-04-11	2086.78
2021-04-11	7488.34
2021-04-11	8912.83
2021-04-11	7614.67
2021-04-11	7683.4
2021-04-11	7942.64
2021-04-11	11476.42
2021-04-11	8167.63
2021-04-11	8215.97
2021-04-12	3571.27
2021-04-12	6993.32
2021-04-12	10403.22
2021-04-13	5708.15
2021-04-13	4717.6
2021-04-13	2913.06
2021-04-13	2068.16
2021-04-13	4305.36
2021-04-13	3597.03
2021-04-13	1532.18
2021-04-14	1866.7
2021-04-16	9357.12
2021-04-16	10092.92
2021-04-16	6927.44
2021-04-16	6819.01
2021-04-16	9037.1
2021-04-16	6531.69
2021-04-16	10015.6
2021-04-16	887.45
2021-04-16	7655.11
2021-04-17	4540.61
2021-04-17	5080.75
2021-04-18	5959.57
2021-04-18	10366.97
2021-04-18	9005.63
2021-04-18	7043.98
2021-04-18	2578.78
2021-04-18	2608.69
2021-04-18	1181.27
2021-04-18	3697.57
2021-04-18	3268.68
2021-04-18	10954.54
2021-04-20	8720.68
2021-04-20	9031.22
2021-04-20	5588.49
2021-04-20	8395.59
2021-04-20	9277.58
2021-04-20	11760.01
2021-04-20	8175.97
2021-04-20	7701.84
2021-04-20	11522.69
2021-04-21	1932.44
2021-04-21	2877.51
2021-04-21	3168.16
2021-04-21	2268.9
2021-04-21	54.87
2021-04-21	1576.07
2021-04-21	5952.68
2021-04-21	7064.25
2021-04-21	10985.89
2021-04-21	5345.2
2021-04-22	1410.84
2021-04-23	3348.6
2021-04-23	5517.23
2021-04-23	6743.61
2021-04-23	2489.44
2021-04-25	6088.41
2021-04-25	1606.08
2021-04-25	10927.42
2021-04-25	7426.69
2021-04-25	9734.59
2021-04-25	9243.04
2021-04-25	9057.67
2021-04-25	3612.85
2021-04-25	7341.53
2021-04-26	1996.41
2021-04-26	7811.67
2021-04-26	6758.69
2021-04-26	8885.66
2021-04-26	7181.52
2021-04-27	8194.26
2021-04-27	10157.19
2021-04-27	11422.87
2021-04-29	5785.11
2021-04-29	2313.5
2021-04-29	8169.57
2021-04-29	4230.72
2021-04-29	4300.59
2021-04-29	2374.67
2021-04-29	5166.87
2021-04-29	6867.11
2021-04-29	4459.83
2021-04-29	2517.13
2021-04-30	10947.27
2021-04-30	870.17
2021-04-30	11944.07
2021-04-30	1107.2
2021-04-30	8205.95
2021-04-30	954.55
2021-04-30	539.0
2021-04-30	5263.51
2021-04-30	8927.61
2021-04-30	4700.77
2021-05-01	3006.96
2021-05-01	5948.9
2021-05-01	1591.68
2021-05-01	2249.13
2021-05-01	3511.96
2021-05-01	4887.78
2021-05-01	1436.14
2021-05-01	1590.45
2021-05-01	2680.4
2021-05-01	1308.6
2021-05-02	11705.02
2021-05-02	5611.05
2021-05-02	1637.91
2021-05-02	5572.45
2021-05-02	117.76
2021-05-02	4868.03
2021-05-02	5126.39
2021-05-02	6484.59
2021-05-03	5231.67
2021-05-03	9007.57
2021-05-03	4557.19
2021-05-03	5707.01
2021-05-03	11626.25
2021-05-03	4234.56
2021-05-03	8233.77
2021-05-04	8306.16
2021-05-05	10865.41
2021-05-05	2941.18
2021-05-06	7477.54
2021-05-06	10995.04
2021-05-06	1434.2
2021-05-06	4997.21
2021-05-06	5693.53
2021-05-07	7333.8
2021-05-07	1654.85
2021-05-07	10938.89
2021-05-07	9431.83
2021-05-08	10726.01
2021-05-08	11522.73
2021-05-08	11163.53
2021-05-08	6811.4
2021-05-08	8126.64
2021-05-08	921.01
2021-05-08	5508.92
2021-05-08	10347.42
2021-05-08	6431.62
2021-05-08	4343.32
2021-05-09	4077.5
2021-05-09	383.58
2021-05-09	8224.37
2021-05-09	2686.49
2021-05-09	10410.57
2021-05-09	7233.47
2021-05-09	3970.65
2021-05-09	2783.73
2021-05-09	7655.13
2021-05-09	10349.6
2021-05-10	6864.8
2021-05-10	5406.2
2021-05-11	11652.78
2021-05-11	866.93
2021-05-11	2404.65
2021-05-11	1074.72
2021-05-11	4634.47
2021-05-11	10501.62
2021-05-11	4021.64
2021-05-11	6676.55
2021-05-11	9053.74
2021-05-11	2421.94
2021-05-12	11219.67
2021-05-12	477.1
2021-05-12	11323.99
2021-05-12	763.03
2021-05-13	10575.34
2021-05-13	8937.13
2021-05-14	5670.06
2021-05-14	9518.18
2021-05-14	56.46
2021-05-15	2684.63
2021-05-15	4064.55
2021-05-15	3345.74
2021-05-15	5219.88
2021-05-15	10952.22
2021-05-15	9003.12
2021-05-16	7411.91
2021-05-16	9324.28
2021-05-16	1953.2
2021-05-16	1382.13
2021-05-16	9688.2
